datetime,tmp_2m,tmp_sfc,dpt_2m,rh_2m,spfh_2m,ugrd_10m,vgrd_10m,prmsl,mslet,pres_sfc,vis_sfc,tcdc,lcdc,mcdc,hcdc,hgt_sfc,hgt_0deg,hgt_ceil,hgt_htfl,lftx,pwat,cwat,cpofp,sfcr,temp_ar,temp_orvalho,temp_sfc,umidade_relativa,pressao,pressao_eta,pressao_sfc,vel_vento,dir_vento
2026-06-28 18:00:00,300.439,300.461,290.941,55.9,0.0126175,-1.718,0.660576,101792.0,101782.0,101317.0,24135.0,0.0,0.0,0.0,0.0,40.5394,4282.72,20000.2,4283.36,0.326427,29.4686,0.0,-50.0,0.99704,27.289000000000044,17.790999999999997,27.311000000000035,0.5589999999999999,1017.92,1017.82,1013.17,1.840620724586138,111.0318969648311
2026-06-28 21:00:00,295.836,295.622,291.136,74.3,0.0127061,-1.00014,-0.5254,101848.0,101841.0,101371.0,24134.9,0.0,0.0,0.0,0.0,40.5394,4295.2,20000.2,4296.0,1.43,26.2165,0.0,-50.0,0.99704,22.686000000000035,17.986000000000047,22.47200000000004,0.743,1018.48,1018.41,1013.71,1.129745626059247,62.28586619027749
2026-06-29 00:00:00,293.966,293.915,289.863,76.7,0.0117009,-0.602871,-0.94248,101876.0,101872.0,101397.0,24135.1,0.0,0.0,0.0,0.0,40.5394,4359.36,20000.0,4360.0,4.48436,25.6698,0.0,-50.0,0.99704,20.81600000000003,16.713000000000022,20.765000000000043,0.767,1018.76,1018.72,1013.97,1.1188038224107923,32.60560406850095
2026-06-29 03:00:00,293.206,292.915,289.006,77.0,0.0111282,0.27709,-0.41817,101862.0,101858.0,101382.0,24134.8,2.8,0.0,0.0,2.8,40.5394,4444.64,20000.0,4445.44,6.06726,27.5032,0.0,-50.0,0.99704,20.05600000000004,15.855999999999996,19.765000000000043,0.77,1018.62,1018.58,1013.82,0.5016423197857214,326.4705397872074
2026-06-29 06:00:00,292.239,292.0,288.719,79.7,0.0109031,0.605498,-0.574863,101791.0,101788.0,101311.0,24135.2,1.5,0.0,0.0,1.5,40.5394,4435.04,20000.0,4435.84,6.89731,26.3577,0.0,-50.0,0.99704,19.089,15.569000000000017,18.850000000000023,0.797,1017.91,1017.88,1013.11,0.8349223297846333,313.5132834383301
2026-06-29 09:00:00,291.46,291.3,288.419,82.5,0.0107295,0.883228,-0.452351,101827.0,101825.0,101347.0,24135.2,0.0,0.0,0.0,0.0,40.5394,4316.48,20000.0,4317.12,7.80008,24.3386,0.0,-50.0,0.99704,18.31,15.269000000000004,18.150000000000038,0.825,1018.27,1018.25,1013.47,0.9923271271032552,297.1195523826328
2026-06-29 12:00:00,296.019,296.7,289.319,66.0,0.0113375,0.831343,-0.692463,101992.0,101986.0,101513.0,24135.0,0.0,0.0,0.0,0.0,40.5394,4254.56,20000.0,4255.36,5.26344,26.1048,0.0,-50.0,0.99704,22.869000000000028,16.16900000000004,23.55000000000001,0.66,1019.92,1019.86,1015.13,1.0819594216133983,309.79243771661737
2026-06-29 15:00:00,302.019,303.6,289.189,45.7,0.0112321,0.493245,-0.415059,101805.0,101794.0,101331.0,24135.2,0.0,0.0,0.0,0.0,40.5394,4269.6,20000.0,4270.4,1.8934,26.6044,0.0,-50.0,0.99704,28.869000000000028,16.039000000000044,30.450000000000045,0.457,1018.05,1017.94,1013.31,0.6446430046979491,310.0801577472027
2026-06-29 18:00:00,303.067,303.5,289.2,42.8,0.0112754,1.16265,0.124695,101616.0,101604.0,101143.0,24134.9,1.2,0.0,0.0,1.2,40.5394,4240.16,20000.0,4240.96,0.706094,28.7437,0.0,-50.0,0.99704,29.91700000000003,16.05000000000001,30.350000000000023,0.428,1016.16,1016.04,1011.43,1.1693176922996589,263.87838897365924
2026-06-29 21:00:00,296.7,296.8,290.5,68.1,0.01226,-1.04474,0.319116,101782.0,101775.0,101306.0,24135.2,0.0,0.0,0.0,0.0,40.5394,4290.4,20000.0,4291.2,1.14944,29.243,0.0,-50.0,0.99704,23.55000000000001,17.350000000000023,23.650000000000038,0.6809999999999999,1017.82,1017.75,1013.06,1.0923903556220185,106.98530005730709
2026-06-30 00:00:00,293.554,293.677,291.593,88.5,0.0130762,1.77754,-0.129292,102076.0,102071.0,101594.0,24135.2,29.6,29.6,0.0,5.0,40.5394,4316.48,20000.0,4317.28,1.82186,31.2242,0.0,-50.0,0.99704,20.404,18.44300000000004,20.527000000000044,0.885,1020.76,1020.71,1015.94,1.782235919530296,274.1601669703657
2026-06-30 03:00:00,293.365,293.516,291.733,90.5,0.0132029,1.01708,-0.564409,102024.0,102020.0,101543.0,24134.9,34.2,34.2,0.0,5.0,40.5394,4283.04,19999.9,4283.84,1.84344,31.4401,0.004,-50.0,0.99704,20.215000000000032,18.583000000000027,20.36600000000004,0.905,1020.24,1020.2,1015.43,1.1631892561750217,299.02724262879724
2026-06-30 06:00:00,292.428,292.539,290.819,90.7,0.0124763,0.787727,-0.730303,101876.0,101873.0,101395.0,24134.9,100.0,0.0,0.0,100.0,40.5394,4311.04,12995.7,4311.84,2.3922,30.1128,0.00608,-50.0,0.99704,19.27800000000002,17.66900000000004,19.38900000000001,0.907,1018.76,1018.73,1013.95,1.0741770330527458,312.83364964162456
2026-06-30 09:00:00,291.658,291.707,289.309,86.5,0.011351,-0.0825415,-1.04428,101921.0,101918.0,101439.0,24134.9,13.2,0.0,0.0,13.2,40.5394,4358.08,20000.1,4358.88,3.94155,28.304,0.00032,-50.0,0.99704,18.50800000000004,16.15900000000005,18.557000000000016,0.865,1019.21,1019.18,1014.39,1.047537024463694,4.519350664590604
2026-06-30 12:00:00,295.331,296.4,289.147,68.0,0.0111826,-0.453926,-0.390854,102060.0,102055.0,101580.0,24134.7,100.0,0.0,0.0,100.0,40.5394,4391.2,12556.8,4392.0,2.60109,26.6382,0.00752,-50.0,0.99704,22.18100000000004,15.997000000000014,23.25,0.68,1020.6,1020.55,1015.8,0.599012239267279,49.26983015136511
2026-06-30 15:00:00,300.109,301.294,288.417,48.4,0.0106739,-0.988047,0.683594,101883.0,101874.0,101407.0,24134.8,22.8,0.0,0.0,22.8,40.5394,4415.52,19999.9,4416.32,0.424434,26.1374,0.00032,-50.0,0.99704,26.959000000000003,15.266999999999996,28.144000000000005,0.484,1018.83,1018.74,1014.07,1.2014731087481734,124.67795902849343
2026-06-30 18:00:00,300.636,300.925,288.612,47.8,0.0108774,-1.59362,1.28033,101687.0,101678.0,101213.0,24134.7,22.2,0.0,0.0,22.2,40.5394,4415.68,20000.0,4416.48,-0.58994,27.484,0.0,-50.0,0.99704,27.486000000000047,15.462000000000046,27.775000000000038,0.478,1016.87,1016.78,1012.13,2.044228366230153,128.77873820618834
2026-06-30 21:00:00,295.548,295.524,291.112,75.9,0.0127245,-1.12412,0.493608,101772.0,101766.0,101294.0,24135.3,5.0,0.0,0.0,5.0,40.5394,4428.16,20000.1,4428.96,-0.657346,27.8933,0.0,-50.0,0.99704,22.398000000000025,17.962000000000046,22.374000000000024,0.759,1017.72,1017.66,1012.94,1.2277192806435842,113.70657309890817
2026-07-01 00:00:00,294.209,294.212,290.203,77.5,0.011989,0.839299,-0.800071,101900.0,101895.0,101421.0,24134.7,6.9,0.0,0.0,6.9,40.5394,4409.28,20000.1,4410.08,1.84669,27.7003,0.0,-50.0,0.99704,21.059000000000022,17.052999999999997,21.06200000000001,0.775,1019.0,1018.95,1014.21,1.159541468185593,313.6292478164327
