datetime,wind_speed,wind_direction,temperature,dew_point,pressure,visibility,weather_information,categ_nuvem,altura_nuvem
2026-01-25T10:00:00Z,1.0288894,160,23,21,1016,10000,Sem Info,Few,274.32
2026-01-25T11:00:00Z,1.5433341,160,24,21,1017,10000,Sem Info,Few,274.32
2026-01-25T12:00:00Z,3.0866682,340,25,21,1017,10000,Sem Info,Few,609.6
2026-01-25T13:00:00Z,2.0577788,360,27,21,1017,10000,Sem Info,Few,609.6
2026-01-25T14:00:00Z,2.5722234999999998,20,28,21,1016,10000,Sem Info,Few,609.6
2026-01-25T15:00:00Z,3.0866682,350,29,21,1016,10000,Sem Info,Few,609.6
2026-01-25T16:00:00Z,5.1444469999999995,110,28,22,1016,10000,Sem Info,Few,914.4
2026-01-25T17:00:00Z,5.6588917,130,27,22,1015,10000,Sem Info,Few,914.4
2026-01-25T18:00:00Z,4.6300023,130,26,22,1015,10000,Sem Info,Scattered,762
2026-01-25T19:00:00Z,5.1444469999999995,130,26,22,1015,10000,Sem Info,Scattered,762
2026-01-25T20:00:00Z,4.1155576,130,26,22,1015,7000,Light intensity: Rain,Broken,609.6
2026-01-25T20:22:00Z,7.2022258,60,24,21,1016,5000,Light intensity: Rain,Few,914.4
2026-01-25T21:00:00Z,4.6300023,40,23,22,1016,2000,Thunderstorm Rain,Few,914.4
2026-01-25T21:17:00Z,3.0866682,180,23,21,1017,6000,Light intensity: Thunderstorm Rain,Few,914.4
2026-01-25T22:00:00Z,2.0577788,110,23,21,1017,8000,Light intensity: Thunderstorm Rain,Few,914.4
2026-01-25T23:00:00Z,1.5433341,110,23,21,1017,7000,Light intensity: Rain,Few,914.4
2026-01-26T00:00:00Z,1.5433341,200,24,22,1017,8000,Sem Info,Few,914.4
2026-01-26T01:00:00Z,1.0288894,130,23,22,1017,8000,Sem Info,Scattered,487.68
2026-01-26T02:00:00Z,2.5722234999999998,310,23,22,1017,6000,Sem Info,Few,213.35999999999999
2026-01-26T03:00:00Z,0.5144447,290,23,21,1016,9000,Sem Info,Few,213.35999999999999
2026-01-26T04:00:00Z,1.0288894,80,23,22,1016,9000,Sem Info,Few,213.35999999999999
2026-01-26T05:00:00Z,1.5433341,50,23,22,1015,9000,Sem Info,Few,182.88
2026-01-26T06:00:00Z,2.0577788,50,23,22,1015,7000,Sem Info,Scattered,152.4
2026-01-26T07:00:00Z,1.0288894,270,23,22,1015,7000,Sem Info,Scattered,152.4
2026-01-26T08:00:00Z,0.5144447,130,23,21,1015,8000,Sem Info,Scattered,152.4
2026-01-26T09:00:00Z,1.5433341,70,23,21,1016,6000,Sem Info,Few,152.4
2026-01-26T10:00:00Z,2.0577788,50,23,22,1016,6000,Sem Info,Few,152.4
2026-01-26T11:00:00Z,1.5433341,50,25,22,1017,7000,Sem Info,Few,243.84
2026-01-26T12:00:00Z,1.5433341,150,26,22,1017,7000,Sem Info,Broken,365.76
2026-01-26T13:00:00Z,3.0866682,40,27,22,1017,9000,Sem Info,Scattered,609.6
2026-01-26T14:00:00Z,3.6011129,70,29,23,1017,10000,Sem Info,Scattered,609.6
2026-01-26T15:00:00Z,3.0866682,130,30,20,1016,10000,Sem Info,Scattered,609.6
2026-01-26T16:00:00Z,3.0866682,130,30,22,1016,10000,Sem Info,Few,457.2
2026-01-26T17:00:00Z,4.6300023,110,30,23,1016,10000,Sem Info,Few,457.2
2026-01-26T18:00:00Z,2.5722234999999998,140,28,23,1016,9000,Sem Info,Few,457.2
2026-01-26T19:00:00Z,3.6011129,110,28,22,1015,10000,Sem Info,Few,457.2
2026-01-26T20:00:00Z,2.0577788,110,27,23,1015,10000,Sem Info,Few,457.2
2026-01-26T21:00:00Z,2.0577788,120,27,23,1015,10000,Sem Info,Few,457.2
2026-01-26T22:00:00Z,1.0288894,100,27,21,1015,10000,Sem Info,Few,457.2
2026-01-26T23:00:00Z,2.5722234999999998,70,26,22,1016,10000,Sem Info,Few,457.2
2026-01-27T00:00:00Z,2.5722234999999998,70,26,22,1017,8000,Light intensity: Rain,Few,457.2
2026-01-27T01:00:00Z,1.5433341,160,25,23,1016,7000,Light intensity: Rain,Few,457.2
2026-01-27T02:00:00Z,1.0288894,140,25,23,1016,7000,Sem Info,Few,396.24
2026-01-27T03:00:00Z,1.0288894,140,25,22,1016,7000,Sem Info,Few,396.24
2026-01-27T04:00:00Z,2.0577788,120,24,22,1016,7000,Sem Info,Few,396.24
2026-01-27T05:00:00Z,2.5722234999999998,120,24,22,1015,7000,Sem Info,Few,396.24
2026-01-27T06:00:00Z,2.5722234999999998,120,24,22,1015,7000,Sem Info,Few,396.24
2026-01-27T07:00:00Z,1.5433341,100,24,22,1015,7000,Sem Info,Few,243.84
2026-01-27T08:00:00Z,1.5433341,120,24,22,1015,7000,Sem Info,Few,243.84
2026-01-27T09:00:00Z,1.5433341,120,24,22,1016,7000,Sem Info,Scattered,243.84
2026-01-27T10:00:00Z,4.1155576,70,25,22,1016,9000,Sem Info,Scattered,243.84
2026-01-27T11:00:00Z,4.6300023,60,26,23,1016,9000,Sem Info,Scattered,243.84
2026-01-27T12:00:00Z,3.0866682,30,27,23,1017,10000,Sem Info,Scattered,426.71999999999997
2026-01-27T13:00:00Z,3.0866682,20,28,22,1016,10000,Sem Info,Few,304.8
2026-01-27T14:00:00Z,2.5722234999999998,20,29,22,1016,10000,Sem Info,Few,670.56
2026-01-27T15:00:00Z,3.0866682,60,31,22,1015,10000,Sem Info,Few,91.44
2026-01-27T16:00:00Z,3.0866682,80,32,22,1015,10000,Sem Info,Few,914.4
2026-01-27T17:00:00Z,5.6588917,120,31,22,1014,10000,Sem Info,Few,914.4
2026-01-27T18:00:00Z,5.6588917,130,31,22,1014,10000,Sem Info,Few,914.4
2026-01-27T19:00:00Z,5.6588917,130,29,21,1014,10000,Sem Info,Few,914.4
2026-01-27T20:00:00Z,3.0866682,130,29,22,1014,10000,Sem Info,Few,914.4
2026-01-27T20:39:00Z,8.7455599,50,25,20,1015,6000,Rain,Scattered,762
2026-01-27T21:00:00Z,8.2311152,50,24,20,1015,5000,Thunderstorm Rain,Few,914.4
2026-01-27T21:10:00Z,4.1155576,60,24,20,1015,6000,Light intensity: Thunderstorm Rain,Few,914.4
2026-01-27T22:00:00Z,2.0577788,220,24,20,1014,10000,Recent: Thunderstorm,Few,914.4
2026-01-27T23:00:00Z,2.0577788,140,24,21,1015,10000,Sem Info,Scattered,1402.08
2026-01-28T00:00:00Z,2.5722234999999998,120,23,21,1015,10000,Sem Info,Scattered,1402.08
2026-01-28T01:00:00Z,2.0577788,140,23,21,1015,10000,Sem Info,Scattered,1402.08
2026-01-28T02:00:00Z,2.5722234999999998,110,23,21,1015,10000,Sem Info,Few,1402.08
2026-01-28T03:00:00Z,0.5144447,90,23,21,1015,10000,Sem Info,Few,1402.08
2026-01-28T04:00:00Z,2.0577788,120,23,21,1014,10000,Sem Info,Few,1402.08
2026-01-28T05:00:00Z,2.0577788,150,22,21,1014,10000,Sem Info,Few,1402.08
2026-01-28T06:00:00Z,1.5433341,180,22,20,1014,10000,Sem Info,Few,1402.08
2026-01-28T07:00:00Z,1.5433341,190,22,20,1013,8000,Sem Info,Few,1402.08
2026-01-28T08:00:00Z,0,0,22,20,1014,8000,Sem Info,Few,1402.08
2026-01-28T09:00:00Z,1.5433341,70,22,21,1015,10000,Sem Info,Few,274.32
2026-01-28T10:00:00Z,1.5433341,30,23,21,1015,8000,Sem Info,Few,243.84
2026-01-28T11:00:00Z,1.0288894,30,25,21,1016,9000,Sem Info,Few,609.6
2026-01-28T12:00:00Z,1.5433341,50,27,22,1016,10000,Sem Info,Few,914.4
2026-01-28T13:00:00Z,2.0577788,50,29,22,1016,10000,Sem Info,Few,914.4
2026-01-28T14:00:00Z,2.5722234999999998,50,30,21,1015,10000,Sem Info,Few,1219.2
2026-01-28T15:00:00Z,2.5722234999999998,40,32,19,1015,10000,Sem Info,Few,1219.2
2026-01-28T16:00:00Z,2.0577788,40,33,19,1014,10000,Sem Info,Few,1219.2
2026-01-28T17:00:00Z,2.0577788,250,34,19,1013,10000,Sem Info,Few,1066.8
2026-01-28T18:00:00Z,4.6300023,130,33,20,1012,10000,Sem Info,Few,1066.8
2026-01-28T19:00:00Z,5.6588917,140,33,21,1012,10000,Sem Info,Few,1066.8
2026-01-28T20:00:00Z,5.1444469999999995,150,31,20,1012,9000,Thunderstorm,Few,1066.8
2026-01-28T21:00:00Z,5.1444469999999995,150,31,21,1012,10000,Recent: Thunderstorm,Few,914.4
2026-01-28T22:00:00Z,2.0577788,140,30,22,1013,10000,Sem Info,Few,914.4
2026-01-28T22:28:00Z,2.0577788,120,29,22,1013,10000,Thunderstorm,Few,914.4
2026-01-28T23:00:00Z,2.5722234999999998,40,29,22,1014,10000,Thunderstorm,Few,914.4
2026-01-29T00:00:00Z,2.5722234999999998,320,28,22,1014,10000,Recent: Thunderstorm,Few,914.4
2026-01-29T01:00:00Z,1.5433341,300,28,22,1014,10000,Sem Info,Few,914.4
2026-01-29T02:00:00Z,1.5433341,310,27,23,1014,10000,Sem Info,Few,914.4
2026-01-29T03:00:00Z,1.5433341,350,27,23,1013,10000,Sem Info,Few,762
2026-01-29T04:00:00Z,2.5722234999999998,50,26,22,1013,10000,Sem Info,Few,762
2026-01-29T05:00:00Z,3.0866682,40,25,22,1013,10000,Sem Info,No,0
2026-01-29T06:00:00Z,1.5433341,80,25,22,1012,10000,Sem Info,No,0
2026-01-29T07:00:00Z,1.5433341,70,24,22,1012,10000,Sem Info,No,0
2026-01-29T08:00:00Z,1.5433341,130,24,22,1013,10000,Sem Info,No,0
2026-01-29T09:00:00Z,1.0288894,130,25,22,1013,10000,Sem Info,No,0
2026-01-29T10:00:00Z,1.0288894,130,26,22,1013,10000,Sem Info,No,0
2026-01-29T11:00:00Z,1.5433341,90,28,22,1013,10000,Sem Info,No,0
2026-01-29T12:00:00Z,3.0866682,10,28,22,1013,10000,Sem Info,No,0
2026-01-29T13:00:00Z,1.5433341,60,31,21,1013,10000,Sem Info,No,0
2026-01-29T14:00:00Z,2.0577788,10,32,22,1013,10000,Sem Info,Few,1066.8
2026-01-29T15:00:00Z,2.0577788,350,34,21,1012,10000,Sem Info,Few,1066.8
2026-01-29T16:00:00Z,3.0866682,350,34,20,1011,10000,Sem Info,Few,1066.8
2026-01-29T17:00:00Z,5.1444469999999995,130,32,22,1011,10000,Sem Info,Few,1066.8
2026-01-29T18:00:00Z,5.6588917,120,31,22,1010,10000,Sem Info,Few,1066.8
2026-01-29T19:00:00Z,5.6588917,130,30,20,1010,10000,Sem Info,Few,1066.8
2026-01-29T20:00:00Z,7.716670499999999,340,25,21,1012,10000,Sem Info,Few,1066.8
2026-01-29T21:00:00Z,8.7455599,60,24,21,1012,10000,Sem Info,Few,243.84
2026-01-29T22:00:00Z,4.1155576,90,24,21,1012,10000,Sem Info,Few,243.84
2026-01-29T23:00:00Z,3.0866682,60,24,21,1011,9000,Light intensity: Rain,Few,609.6
2026-01-30T00:00:00Z,2.0577788,120,24,21,1011,10000,Sem Info,Few,914.4
2026-01-30T01:00:00Z,1.0288894,120,24,21,1012,10000,Sem Info,Few,914.4
2026-01-30T02:00:00Z,2.5722234999999998,330,24,21,1011,10000,Sem Info,Few,914.4
2026-01-30T03:00:00Z,3.0866682,330,24,21,1011,10000,Sem Info,Few,914.4
2026-01-30T04:00:00Z,1.0288894,80,23,21,1010,10000,Sem Info,Scattered,1219.2
2026-01-30T05:00:00Z,1.0288894,350,24,21,1009,10000,Sem Info,Scattered,1219.2
2026-01-30T06:00:00Z,2.0577788,70,23,21,1009,10000,Sem Info,Scattered,914.4
2026-01-30T07:00:00Z,1.5433341,20,23,21,1009,10000,Sem Info,Few,609.6
2026-01-30T08:00:00Z,2.0577788,50,23,21,1009,10000,Sem Info,Few,457.2
2026-01-30T09:00:00Z,2.0577788,50,23,21,1009,10000,Sem Info,Few,914.4
2026-01-30T10:00:00Z,1.0288894,50,24,22,1010,10000,Sem Info,Few,914.4
2026-01-30T11:00:00Z,2.0577788,310,25,22,1010,10000,Sem Info,Few,914.4
2026-01-30T12:00:00Z,1.5433341,320,26,21,1010,10000,Sem Info,Few,914.4
2026-01-30T13:00:00Z,1.0288894,320,28,20,1010,10000,Sem Info,Few,914.4
2026-01-30T14:00:00Z,2.5722234999999998,50,28,22,1010,10000,Sem Info,Few,914.4
2026-01-30T15:00:00Z,3.0866682,60,28,21,1010,10000,Sem Info,Few,914.4
2026-01-30T16:00:00Z,5.1444469999999995,60,29,21,1009,10000,Sem Info,Few,914.4
2026-01-30T17:00:00Z,5.1444469999999995,60,29,21,1008,10000,Sem Info,No,0
2026-01-30T18:00:00Z,4.1155576,60,30,20,1007,10000,Sem Info,No,0
2026-01-30T19:00:00Z,3.6011129,60,30,21,1006,10000,Sem Info,No,0
2026-01-30T20:00:00Z,3.0866682,60,29,23,1006,10000,Sem Info,No,0
2026-01-30T21:00:00Z,4.6300023,250,26,23,1007,7000,Light intensity: Rain,Few,762
2026-01-30T22:00:00Z,2.5722234999999998,170,26,23,1007,7000,Light intensity: Rain,Few,762
2026-01-30T23:00:00Z,2.5722234999999998,270,26,23,1008,10000,Sem Info,Scattered,914.4
2026-01-31T00:00:00Z,2.0577788,330,25,22,1008,10000,Sem Info,Few,914.4
2026-01-31T01:00:00Z,2.5722234999999998,320,25,22,1009,10000,Sem Info,Few,1219.2
2026-01-31T02:00:00Z,1.5433341,310,25,22,1008,10000,Sem Info,Few,1219.2
2026-01-31T03:00:00Z,1.0288894,310,25,22,1007,10000,Sem Info,Few,1219.2
2026-01-31T04:00:00Z,1.0288894,310,25,22,1007,10000,Sem Info,Few,579.12
2026-01-31T05:00:00Z,0.5144447,50,24,22,1006,10000,Sem Info,Few,609.6
2026-01-31T06:00:00Z,2.5722234999999998,330,24,23,1005,10000,Sem Info,Few,609.6
2026-01-31T07:00:00Z,1.5433341,300,24,23,1005,7000,Sem Info,Few,609.6
2026-01-31T08:00:00Z,1.0288894,230,24,22,1006,9000,Sem Info,Few,762
2026-01-31T09:00:00Z,0.5144447,240,24,22,1006,10000,Sem Info,Few,914.4
2026-01-31T10:00:00Z,1.5433341,260,26,22,1006,10000,Sem Info,Few,914.4
2026-01-31T11:00:00Z,4.1155576,260,29,21,1007,10000,Sem Info,Few,914.4
2026-01-31T12:00:00Z,4.6300023,240,30,21,1007,10000,Sem Info,Few,914.4
2026-01-31T13:00:00Z,3.6011129,300,32,21,1007,10000,Sem Info,Few,914.4
2026-01-31T14:00:00Z,5.1444469999999995,270,33,19,1007,10000,Sem Info,Few,1066.8
2026-01-31T15:00:00Z,4.6300023,320,34,19,1006,10000,Sem Info,Scattered,1219.2
2026-01-31T16:00:00Z,7.2022258,120,31,23,1006,10000,Sem Info,Few,1524
2026-01-31T16:28:00Z,5.6588917,100,29,22,1007,2500,Thunderstorm Rain,Few,1524
2026-01-31T17:00:00Z,3.6011129,160,29,23,1006,10000,Thunderstorm,Few,1524
2026-01-31T18:00:00Z,5.6588917,110,30,23,1005,10000,Thunderstorm,Few,1371.6
2026-01-31T19:00:00Z,5.6588917,110,28,23,1006,10000,Recent: Thunderstorm,Few,1219.2
2026-01-31T20:00:00Z,5.1444469999999995,120,27,22,1006,10000,Sem Info,Few,1219.2
2026-01-31T21:00:00Z,4.1155576,110,27,22,1007,10000,Sem Info,Few,609.6
2026-01-31T22:00:00Z,3.6011129,130,27,22,1007,10000,Sem Info,Few,609.6
2026-01-31T23:00:00Z,2.5722234999999998,120,26,22,1008,10000,Sem Info,Few,1463.04
2026-02-01T00:00:00Z,2.5722234999999998,110,26,21,1008,10000,Sem Info,Few,1463.04
2026-02-01T01:00:00Z,2.0577788,110,26,21,1008,10000,Sem Info,Few,1463.04
2026-02-01T02:00:00Z,1.5433341,100,26,22,1008,10000,Sem Info,Few,1463.04
2026-02-01T03:00:00Z,1.5433341,110,25,22,1008,10000,Sem Info,Few,914.4
2026-02-01T04:00:00Z,1.5433341,110,25,22,1007,10000,Sem Info,Few,243.84
2026-02-01T05:00:00Z,1.5433341,110,24,22,1006,10000,Sem Info,Few,243.84
2026-02-01T06:00:00Z,1.5433341,110,24,22,1006,10000,Sem Info,Few,243.84
2026-02-01T07:00:00Z,1.5433341,60,24,22,1006,10000,Sem Info,No,0
2026-02-01T08:00:00Z,1.5433341,60,24,23,1006,10000,Sem Info,No,0
2026-02-01T09:00:00Z,1.5433341,60,24,22,1006,10000,Sem Info,No,0
2026-02-01T10:00:00Z,1.0288894,10,26,23,1006,10000,Sem Info,No,0
2026-02-01T11:00:00Z,1.0288894,10,28,22,1007,10000,Sem Info,No,0
2026-02-01T12:00:00Z,1.5433341,350,30,23,1007,10000,Sem Info,No,0
2026-02-01T13:00:00Z,2.5722234999999998,10,31,23,1007,10000,Sem Info,Few,762
2026-02-01T14:00:00Z,5.1444469999999995,330,35,21,1006,10000,Sem Info,Few,914.4
2026-02-01T15:00:00Z,6.1733364,340,35,22,1005,10000,Sem Info,Few,1219.2
2026-02-01T16:00:00Z,5.6588917,330,36,20,1004,10000,Sem Info,Few,1219.2
2026-02-01T17:00:00Z,4.6300023,360,37,21,1003,10000,Sem Info,Few,1371.6
2026-02-01T18:00:00Z,3.6011129,40,36,21,1003,10000,Sem Info,Few,1371.6
2026-02-01T19:00:00Z,4.6300023,140,31,23,1003,10000,Sem Info,Few,1219.2
2026-02-01T20:00:00Z,4.1155576,140,31,22,1003,10000,Sem Info,Few,1219.2
2026-02-01T21:00:00Z,2.5722234999999998,90,31,23,1004,10000,Sem Info,Few,1219.2
2026-02-01T21:33:00Z,4.6300023,130,28,23,1005,10000,Light intensity: Thunderstorm Rain,Few,1219.2
2026-02-01T22:00:00Z,6.6877811,360,27,23,1006,10000,Heavy intensity: Thunderstorm Rain,Few,1219.2
2026-02-01T23:00:00Z,1.5433341,360,25,21,1007,10000,Recent: Thunderstorm Rain,Few,274.32
2026-02-02T00:00:00Z,5.6588917,190,23,21,1009,3000,Thunderstorm Rain,Few,914.4
2026-02-02T01:00:00Z,1.5433341,40,23,22,1010,9000,Light intensity: Rain,Few,274.32
2026-02-02T02:00:00Z,3.6011129,40,24,22,1009,10000,Sem Info,Few,274.32
2026-02-02T03:00:00Z,4.6300023,70,24,21,1008,10000,Sem Info,Few,396.24
2026-02-02T04:00:00Z,2.5722234999999998,130,23,22,1007,10000,Sem Info,Few,396.24
2026-02-02T05:00:00Z,1.0288894,130,23,22,1007,10000,Sem Info,Few,396.24
2026-02-02T06:00:00Z,1.5433341,220,24,22,1007,10000,Sem Info,Few,396.24
2026-02-02T07:00:00Z,1.5433341,280,24,22,1007,10000,Sem Info,Few,396.24
2026-02-02T08:00:00Z,2.0577788,330,24,22,1007,10000,Sem Info,Few,396.24
2026-02-02T09:00:00Z,2.0577788,340,24,22,1007,10000,Sem Info,Few,609.6
2026-02-02T10:00:00Z,1.5433341,320,25,22,1007,10000,Sem Info,Few,609.6
2026-02-02T11:00:00Z,2.0577788,290,28,22,1007,10000,Sem Info,Few,609.6
2026-02-02T12:00:00Z,1.5433341,20,29,23,1008,10000,Sem Info,Few,670.56
2026-02-02T13:00:00Z,1.5433341,40,30,22,1008,10000,Sem Info,Few,670.56
2026-02-02T14:00:00Z,2.5722234999999998,320,32,22,1008,10000,Sem Info,Few,670.56
2026-02-02T15:00:00Z,3.0866682,290,32,22,1008,10000,Sem Info,Few,670.56
2026-02-02T16:00:00Z,3.0866682,280,32,22,1007,10000,Sem Info,Few,701.04
2026-02-02T17:00:00Z,2.5722234999999998,140,31,24,1007,10000,Sem Info,Few,457.2
2026-02-02T18:00:00Z,4.6300023,210,30,21,1007,10000,Sem Info,Few,457.2
2026-02-02T19:00:00Z,5.6588917,210,30,21,1007,10000,Sem Info,Few,457.2
2026-02-02T20:00:00Z,4.6300023,220,29,21,1007,10000,Sem Info,Scattered,457.2
2026-02-02T21:00:00Z,2.0577788,60,29,22,1008,10000,Sem Info,Scattered,457.2
2026-02-02T22:00:00Z,3.0866682,100,27,23,1008,10000,Sem Info,Scattered,457.2
2026-02-02T23:00:00Z,2.0577788,110,27,23,1009,10000,Sem Info,Few,762
2026-02-03T00:00:00Z,1.5433341,120,27,23,1010,10000,Sem Info,Few,609.6
2026-02-03T01:00:00Z,1.0288894,100,27,23,1010,10000,Sem Info,Few,609.6
2026-02-03T02:00:00Z,0.5144447,100,27,23,1010,10000,Sem Info,Few,609.6
2026-02-03T03:00:00Z,0,0,27,23,1009,10000,Sem Info,Few,609.6
2026-02-03T04:00:00Z,0,0,26,24,1009,10000,Sem Info,Few,609.6
2026-02-03T05:00:00Z,1.0288894,360,26,24,1008,9000,Light intensity: Rain,Few,609.6
2026-02-03T06:00:00Z,2.0577788,330,26,24,1008,9000,Sem Info,Few,609.6
2026-02-03T07:00:00Z,2.0577788,310,26,24,1008,9000,Sem Info,Few,609.6
2026-02-03T08:00:00Z,2.0577788,320,26,23,1008,9000,Sem Info,Few,609.6
2026-02-03T09:00:00Z,1.5433341,330,26,23,1009,10000,Sem Info,Few,609.6
2026-02-03T10:00:00Z,1.5433341,360,27,23,1009,10000,Sem Info,Few,609.6
2026-02-03T11:00:00Z,1.5433341,10,28,23,1009,10000,Sem Info,Few,609.6
2026-02-03T12:00:00Z,1.0288894,220,30,23,1009,10000,Sem Info,Few,762
2026-02-03T13:00:00Z,2.5722234999999998,50,31,23,1009,10000,Sem Info,Few,762
2026-02-03T14:00:00Z,3.6011129,40,32,22,1009,10000,Sem Info,Scattered,914.4
2026-02-03T15:00:00Z,4.1155576,120,32,22,1008,10000,Sem Info,Few,914.4
2026-02-03T16:00:00Z,4.6300023,130,31,24,1007,10000,Sem Info,Few,914.4
2026-02-03T17:00:00Z,6.1733364,120,31,24,1007,10000,Sem Info,Few,914.4
2026-02-03T18:00:00Z,5.1444469999999995,140,29,23,1006,10000,Sem Info,Few,914.4
2026-02-03T18:14:00Z,8.7455599,300,26,22,1007,3000,Light intensity: Thunderstorm Rain,Few,914.4
2026-02-03T18:24:00Z,9.774449299999999,290,24,22,1008,1000,Heavy intensity: Thunderstorm Rain,Few,914.4
2026-02-03T18:42:00Z,4.6300023,240,24,23,1007,4000,Light intensity: Thunderstorm Rain,Few,914.4
2026-02-03T19:00:00Z,3.0866682,160,24,23,1007,5000,Light intensity: Thunderstorm Rain,Few,182.88
2026-02-03T20:00:00Z,1.0288894,130,25,23,1007,8000,Recent: Thunderstorm,Few,914.4
2026-02-03T21:00:00Z,1.0288894,50,25,23,1007,10000,Sem Info,Few,1066.8
2026-02-03T22:00:00Z,2.5722234999999998,70,25,23,1008,10000,Sem Info,Few,914.4
2026-02-03T23:00:00Z,1.5433341,90,25,23,1008,10000,Sem Info,Few,914.4
2026-02-04T00:00:00Z,1.5433341,130,26,23,1009,10000,Sem Info,Broken,914.4
2026-02-04T01:00:00Z,1.0288894,130,26,23,1009,10000,Sem Info,Broken,914.4
2026-02-04T02:00:00Z,0,0,26,23,1009,10000,Sem Info,Broken,914.4
2026-02-04T03:00:00Z,4.1155576,340,26,24,1009,8000,Light intensity: Rain,Broken,457.2
2026-02-04T04:00:00Z,0.5144447,290,25,23,1007,10000,Sem Info,Scattered,762
2026-02-04T05:00:00Z,0.5144447,90,25,23,1007,10000,Sem Info,Scattered,762
2026-02-04T06:00:00Z,1.0288894,80,25,24,1006,10000,Sem Info,Scattered,762
2026-02-04T07:00:00Z,1.0288894,120,25,23,1006,10000,Sem Info,Scattered,914.4
2026-02-04T08:00:00Z,0.5144447,20,25,23,1006,10000,Sem Info,Scattered,914.4
2026-02-04T09:00:00Z,0.5144447,20,24,23,1006,10000,Sem Info,Few,609.6
2026-02-04T10:00:00Z,0.5144447,20,26,24,1007,10000,Sem Info,Few,609.6
2026-02-04T11:00:00Z,1.5433341,230,28,24,1007,10000,Sem Info,Few,609.6
2026-02-04T12:00:00Z,3.6011129,300,30,22,1007,10000,Sem Info,Few,609.6
2026-02-04T13:00:00Z,4.6300023,310,32,22,1008,10000,Sem Info,Few,609.6
2026-02-04T14:00:00Z,4.1155576,330,33,21,1007,10000,Sem Info,Few,670.56
2026-02-04T15:00:00Z,2.5722234999999998,270,33,21,1007,10000,Sem Info,Scattered,487.68
2026-02-04T16:00:00Z,3.6011129,170,31,24,1007,10000,Sem Info,Few,762
2026-02-04T17:00:00Z,3.6011129,140,31,25,1007,10000,Sem Info,Few,762
2026-02-04T18:00:00Z,5.6588917,220,30,22,1007,8000,Light intensity: Rain,Few,762
2026-02-04T19:00:00Z,4.1155576,210,28,24,1007,8000,Light intensity: Rain,Scattered,457.2
2026-02-04T20:00:00Z,2.0577788,90,29,23,1007,10000,Recent: Rain,Few,487.68
2026-02-04T21:00:00Z,2.5722234999999998,40,28,24,1008,10000,Sem Info,Few,762
2026-02-04T22:00:00Z,2.0577788,60,27,24,1009,10000,Sem Info,Scattered,762
2026-02-04T23:00:00Z,2.5722234999999998,90,27,24,1009,10000,Sem Info,Scattered,914.4
2026-02-05T00:00:00Z,1.0288894,150,27,24,1010,10000,Sem Info,Scattered,762
2026-02-05T01:00:00Z,1.0288894,170,27,24,1011,6000,Light intensity: Rain,Broken,762
2026-02-05T01:36:00Z,3.6011129,240,25,24,1011,4000,Rain,Few,213.35999999999999
2026-02-05T02:00:00Z,3.6011129,220,25,23,1011,4000,Rain,Few,213.35999999999999
2026-02-05T03:00:00Z,6.6877811,300,23,22,1011,2000,Heavy intensity: Rain,Scattered,182.88
2026-02-05T04:00:00Z,4.6300023,350,23,22,1010,3000,Rain,Scattered,121.92
2026-02-05T05:00:00Z,2.5722234999999998,320,23,22,1009,7000,Light intensity: Rain,Few,121.92
2026-02-05T06:00:00Z,2.5722234999999998,200,23,22,1009,8000,Sem Info,Scattered,335.28
2026-02-05T07:00:00Z,1.5433341,280,23,22,1009,9000,Sem Info,Few,213.35999999999999
2026-02-05T08:00:00Z,0.5144447,270,24,22,1009,10000,Sem Info,Few,243.84
2026-02-05T09:00:00Z,0.5144447,310,24,22,1009,10000,Sem Info,Few,213.35999999999999
2026-02-05T10:00:00Z,1.5433341,360,24,22,1009,10000,Sem Info,Few,213.35999999999999
2026-02-05T11:00:00Z,2.5722234999999998,350,25,22,1010,10000,Sem Info,Few,213.35999999999999
2026-02-05T12:00:00Z,1.0288894,350,27,20,1010,10000,Sem Info,Few,213.35999999999999
2026-02-05T13:00:00Z,2.0577788,350,28,23,1010,10000,Sem Info,Few,274.32
2026-02-05T14:00:00Z,2.5722234999999998,350,30,23,1010,10000,Sem Info,Few,274.32
2026-02-05T15:00:00Z,2.5722234999999998,40,31,24,1010,10000,Sem Info,Few,304.8
2026-02-05T16:00:00Z,3.6011129,110,30,23,1009,10000,Sem Info,Few,1402.08
2026-02-05T17:00:00Z,4.1155576,120,30,23,1009,10000,Sem Info,Few,914.4
2026-02-05T18:00:00Z,4.1155576,110,30,24,1008,10000,Sem Info,Few,914.4
2026-02-05T19:00:00Z,2.5722234999999998,190,29,23,1008,7000,Light intensity: Thunderstorm Rain,Few,792.48
2026-02-05T20:00:00Z,2.0577788,280,26,24,1008,10000,Thunderstorm,Few,1066.8
2026-02-05T21:00:00Z,2.5722234999999998,300,27,25,1009,10000,Recent: Thunderstorm,Few,396.24
2026-02-05T22:00:00Z,3.6011129,290,26,23,1010,10000,Light intensity: Rain,Scattered,396.24
2026-02-05T23:00:00Z,3.0866682,270,25,24,1010,7000,Light intensity: Rain,Few,274.32
2026-02-06T00:00:00Z,2.0577788,320,25,24,1011,10000,Light intensity: Rain,Few,213.35999999999999
2026-02-06T01:00:00Z,2.0577788,290,25,24,1011,7000,Sem Info,Few,213.35999999999999
2026-02-06T02:00:00Z,2.0577788,320,25,24,1011,7000,Sem Info,Few,304.8
