datetime,temp_ar_wrf,temp_orvalho_wrf,pressao_wrf,vel_vento_wrf,umidade_relativa_wrf
2026-06-22T16:00:00Z,26.844079589843716,15.085480690348303,10.12555703125,2.9882121490859985,53.093533
2026-06-22T17:00:00Z,27.573999023437523,15.055141323419152,10.11694296875,4.162220316123962,50.69357
2026-06-22T18:00:00Z,27.670129394531273,15.410564793551984,10.107899999999999,5.150003663024902,51.129246
2026-06-22T19:00:00Z,27.620019531250023,15.975755980757036,10.1078734375,5.30993246799469,52.11397
2026-06-22T20:00:00Z,26.512933349609398,17.69033637876139,10.103796875,5.9057323229599,60.46876
2026-06-22T21:00:00Z,25.354302978515648,18.029959329166868,10.10808671875,5.3759459399795535,65.335335
2026-06-22T22:00:00Z,24.634973144531273,17.830379567533473,10.109088281250001,4.703503442993164,66.58858
2026-06-22T23:00:00Z,23.321618652343716,17.868548092452652,10.113034375,1.3252175535488129,72.39443
2026-06-23T00:00:00Z,22.588189697265648,17.642309323797313,10.1168859375,2.0295163937950136,74.55055
2026-06-23T00:00:00Z,20.916986083984398,17.548405221821874,10.11689921875,1.9406924958229064,81.187744
2026-06-23T01:00:00Z,20.500085449218773,17.357552388507287,10.1083375,1.6181685561466217,82.37726
2026-06-23T02:00:00Z,20.090722656250023,17.235884147776723,10.1142671875,2.572893608512878,81.40735
2026-06-23T03:00:00Z,19.617669677734398,17.357182138722294,10.11380234375,1.4972166187763214,84.2274
2026-06-23T04:00:00Z,19.211572265625023,17.851164765935717,10.10843515625,1.5677462714767456,88.47088
2026-06-23T05:00:00Z,19.074822998046898,17.404554652949724,10.10218359375,0.28542383198022836,83.43687
2026-06-23T06:00:00Z,18.721582031250023,17.53412184160889,10.0957953125,3.242961168422699,85.69732
2026-06-23T07:00:00Z,18.728936767578148,17.163357919607783,10.0960265625,2.6464663738250738,82.155785
2026-06-23T08:00:00Z,18.511407470703148,16.62335065223063,10.09087421875,2.7956656723594664,80.45472
2026-06-23T09:00:00Z,18.803125000000023,15.89494631228257,10.094996875,1.341049154291153,71.72863
2026-06-23T10:00:00Z,18.885461425781273,15.651687767252836,10.098021874999999,3.540157814216614,72.16548
2026-06-23T11:00:00Z,21.564813232421898,15.719536964743703,10.10244140625,1.1554204435920716,70.40763
2026-06-23T12:00:00Z,24.777551269531273,15.377138397542849,10.10723359375,1.6314215346050263,58.084183
2026-06-23T13:00:00Z,28.623864746093716,14.143551783424709,10.1004359375,4.489297975769043,43.2305
2026-06-23T14:00:00Z,30.620141601562523,12.549902527836151,10.10146875,4.899159421195984,35.21769
2026-06-23T15:00:00Z,32.2028747558594,11.944802319657644,10.09528984375,4.932574917945862,31.133621
2026-06-23T16:00:00Z,33.23635253906252,11.931701026913258,10.0923421875,5.252953442955017,29.371067
2026-06-23T17:00:00Z,29.309411621093716,15.245350215985855,10.094190625,10.784893054580689,46.737804
2026-06-23T18:00:00Z,27.909539794921898,16.232870609178196,10.0939046875,8.795447959823608,53.764748
2026-06-23T19:00:00Z,25.915246582031273,17.88016830356093,10.10492578125,8.99971618423462,66.4014
2026-06-23T20:00:00Z,24.006402587890648,18.32742572856107,10.110553125000001,9.750202788696289,75.030685
2026-06-23T21:00:00Z,23.264550781250023,18.173611093098152,10.120807812499999,6.670040787773132,76.5929
2026-06-23T22:00:00Z,22.758294677734398,18.081495697371377,10.123439062500001,6.494717644844055,77.863
2026-06-23T23:00:00Z,22.466424560546898,17.810550519478625,10.1282109375,6.615530084495545,77.29253
2026-06-24T00:00:00Z,22.171411132812523,18.03685651055818,10.13267734375,3.575622676124573,79.54985
2026-06-24T00:00:00Z,21.491571044921898,18.208849425396963,10.13311171875,3.040740223655701,81.72165
2026-06-24T01:00:00Z,22.160272216796898,17.917986015083027,10.1289484375,2.6896587605285647,79.766594
2026-06-24T02:00:00Z,21.819055175781273,18.23715638069728,10.1320859375,3.857368443355561,83.054855
2026-06-24T03:00:00Z,21.519281005859398,18.365424024048792,10.12569296875,3.543498807754516,85.23459
2026-06-24T04:00:00Z,21.480645751953148,18.26229200625489,10.128655468749999,3.7738554228210455,84.5982
2026-06-24T05:00:00Z,21.155572509765648,18.6067489006724,10.12067109375,3.5872362088012695,88.48106
2026-06-24T06:00:00Z,21.084832763671898,18.684307843581337,10.11883984375,2.907526158733368,88.684616
2026-06-24T07:00:00Z,20.803369140625023,18.788587914275908,10.11827109375,2.8658369642257693,90.52253
2026-06-24T08:00:00Z,20.759637451171898,18.58281799151863,10.1164734375,2.9983081226921082,89.96448
2026-06-24T09:00:00Z,20.817468261718773,18.46908966940437,10.1193359375,4.1965413894271855,89.07181
2026-06-24T10:00:00Z,20.582971191406273,17.388735126819512,10.123171875,8.754644181900025,84.29275
2026-06-24T11:00:00Z,21.379785156250023,17.012611925481153,10.129915625,9.32764519706726,80.05096
2026-06-24T12:00:00Z,22.327600097656273,16.74161359023577,10.13673203125,10.373956874237061,75.577705
2026-06-24T13:00:00Z,22.151879882812523,16.935952810109864,10.1353625,9.029804127426148,77.172386
2026-06-24T14:00:00Z,22.768823242187523,17.38555791343543,10.1358625,10.528028165359498,78.67782
2026-06-24T15:00:00Z,23.314233398437523,17.636388478376922,10.13005234375,10.862078393707275,78.16903
2026-06-24T16:00:00Z,23.455743408203148,17.895592407568653,10.1271484375,11.453987142868042,78.58559
2026-06-24T17:00:00Z,23.551019287109398,17.1462399152812,10.12745390625,10.988890625610352,74.1377
2026-06-24T18:00:00Z,22.528192138671898,17.434898464517786,10.128562500000001,10.80516239753723,79.22148
2026-06-24T19:00:00Z,22.081109619140648,16.941059447052645,10.13789921875,9.179126934738159,77.48633
2026-06-24T20:00:00Z,21.258538818359398,16.907389919079048,10.1453515625,8.162461998672486,80.44809
2026-06-24T21:00:00Z,20.732934570312523,17.555232894767382,10.157002343750001,5.94366318939209,86.33203
2026-06-24T22:00:00Z,20.234704589843716,17.32882963923028,10.16110390625,3.79729196647644,87.431435
2026-06-24T23:00:00Z,20.443017578125023,17.11081894584706,10.162962499999999,2.3424419866943365,84.43333
2026-06-25T00:00:00Z,20.461724853515648,17.393742745434892,10.16810625,2.8156006378936764,85.9134
